shap_current_ratio,shap_quick_ratio,shap_cash_ratio,shap_roa,shap_roe,shap_net_debt_to_total_capital,shap_asset_turnover,shap_zscore_nonmanufacturing,shap_current_ratio_delta,shap_quick_ratio_delta,shap_cash_ratio_delta,shap_roa_delta,shap_roe_delta,shap_net_debt_to_total_capital_delta,shap_asset_turnover_delta,shap_zscore_nonmanufacturing_delta,company_name
1.0465610795233393,0.0,0.792502532278602,0.0,0.0,0.0,0.8253813674339773,0.5021937319678541,0.25710156874556306,-1.2033212741601524,0.20363811244881289,0.1882490111696029,0.0,0.0,0.8969314796409975,2.06648332283903,Talam Transform Bhd
1.797654975808266,-1.5657187295139647,0.0,2.6053262750990394,1.1561418658873401,0.0,-0.4926341479350197,0.8416915757496618,-0.21952029571314924,0.6705226603633919,0.0,0.0,0.16215659756047135,0.0,0.49206866234831287,0.0,Ann Joo Resources Bhd
0.0,0.4286736416929874,0.4575232118161114,0.8825208906570615,0.0,0.3636489165588159,0.6894423171184243,0.0,0.3066060631410452,1.214980580230217,0.30539515349136276,0.0,0.0,0.31154073956349576,0.47585899731476033,0.0,OCK Group Bhd
0.0,0.7142461894487562,0.24726593123555646,0.0,0.0,0.3344622786846996,0.5577289246309424,0.6871752604473025,0.0,1.3662496606264627,0.23196690973249498,0.0,0.0,0.41966561618411863,0.6276134399607529,0.21949303365016323,DGB Asia Bhd
2.4310500498400907,0.0,1.216948199785226,-1.1968407492275865,0.0,0.0,0.7580747340261094,0.304268916321514,0.0,0.9818011974018521,0.15627286469612947,0.17966243381984368,0.3249566360920688,0.20739729465545054,0.0,0.0,Sunway Real Estate Investment Trust
1.940600610951779,0.0,1.3695191942793838,-0.7529052351462652,0.0,0.0,1.1046592070600452,0.5405130872549372,-0.6448742203995229,0.957371908540106,0.15892931588294257,0.0,0.0,0.3818095382559346,0.24054768809585936,0.0,Axis Real Estate Investment Trust
0.8298240961609488,0.3920057681583146,0.0,0.0,0.13979043305494498,2.820280119431153,0.0,0.12131259066637923,0.0,0.2875067918993831,0.25462280529230485,0.0,0.0,0.08485733136701334,0.13490971351732162,0.14893435095863652,TXCD Bhd
0.0,0.38140089299605084,0.339288978452587,0.0,0.07546143367548819,0.0,0.43981365848065507,0.13052760201170974,0.0,1.7446305034536354,0.3563176883571723,0.0,0.8067097118351597,0.0,0.8712740744478468,0.06617685845320141,Pintaras Jaya Bhd
1.5357887943124968,0.0,0.3135578912827928,0.671702311912963,0.4557991523321258,0.0,0.9174646591154406,0.5603588302840296,0.0,0.9396870235212196,-0.7748145035072911,0.0,0.0,0.24366747990241974,0.3313619080878757,0.0,Hektar Real Estate Investment Trust
0.9712249327301435,-1.1742164604212872,1.0552151052975787,0.8385864047781216,0.0,0.0,1.030473404787516,0.4720461937288736,0.0,0.9036296933441144,0.5430164883931562,0.0,0.0,0.25163873750875304,-0.08437458441840044,0.0,Encorp Bhd
2.1951510605088327,-0.19549925667094972,0.9620657525371503,-0.3815778651856056,0.0,0.21780515072008644,0.542098015997893,0.7785415896526607,-1.060210053098485,1.2096535541259112,0.0,0.0,0.0,0.4261402870721066,0.0,0.0,G Capital Bhd
0.30505468800697894,0.0,0.0,0.6423354060266661,0.8461794752065672,0.0,0.0,0.4370306262804086,0.0,1.6438930812649646,0.08418676180450242,0.0,0.15249538389477646,0.13494526134348617,0.3240296065545456,0.03974889849325702,Glomac Bhd
0.9419736748202902,0.0,0.041584439865173906,0.0,0.0,0.6160830279894458,0.7189242230056068,0.2839696278674333,0.0,0.7630988599822288,0.6882537967281406,0.0,0.0,0.09362605809843694,0.24297233533677762,0.1583686906080331,WCE Holdings Bhd
1.1579699153708527,-0.4063367081069545,0.4134614370408144,-0.32434369561078225,0.0,0.0,0.8997802677640069,0.6754273179919823,0.8934581149132531,-0.32171759523309706,0.0,0.0,0.0,0.8529153702677957,0.0,0.6634335910774034,Malayan United Industries Bhd
0.0,0.43837269108684324,0.0,0.0,0.09282893235786917,1.8537640369986483,0.10972586007861672,1.8192914764329802,0.0,0.7013917349795169,0.026195849345939635,0.04011200161951756,0.0,-0.8148007613006247,0.20620301142662534,0.0,Boustead Heavy Industries Corporation Bhd
1.9915836981688746,-0.7365853323900117,0.4319579362350107,-0.41398265612722174,0.0,-0.46406067942695806,0.9810395578561704,1.376335037702511,-0.9085890813079056,1.2757878323804899,0.0,0.0,0.0,0.0,0.895798642768225,0.0,Global Oriental Bhd
1.432030251090124,0.0,0.47180816923366836,0.3754841839706586,0.0,0.0,0.23985222725810737,1.2177830329596009,-0.4201637776336897,1.2545361076555184,0.0,0.0,0.09396518497931095,0.0,0.22550030977387636,-0.5193162716054802,TASCO Bhd
0.0,0.0,0.0,0.0,0.33029739936120256,-0.40404516067139706,1.6128050300061927,0.0,-1.6397994391762016,1.4569876288889916,3.762783101246175,0.0,-0.5291286686099508,-0.4743848121711623,-1.7792600544388062,2.025225118039131,Eurospan Holdings Bhd
-0.6884747720685748,1.4323720464259009,0.0,-0.4796237027243484,0.0,0.0,0.8692545476074428,0.2329740733422924,0.0,1.6105881374685727,0.0,0.2420329359349802,0.0,0.2939846298943492,0.6355875556636712,0.1615022850766159,Brite-Tech Bhd
0.8991107008550717,0.1783527465861292,1.5026277875659906,0.0,0.0,0.636093291439316,0.32713365307640424,-0.9436262675431079,0.9865536983273211,0.10705667231935466,0.0,0.0,0.0,0.13419158459131028,0.4149522233612425,0.0,N2n Connect Bhd
0.9496431157810901,-0.9197661286707409,0.5084572961073612,0.0,0.0,0.5523068093340375,0.37355827278007997,0.7142046834409603,-1.2194129555675055,2.04871581864493,0.45555580160204645,0.0,0.0,0.6505832565823395,0.0,0.0,PRG Holdings Bhd
